999999,507.2362350358733,999999,999999,999999,999999,999999,999999,509.22649233213184,475579.5049504951,511.2248729617762,475579.5049504951,999999,6115.5362279139845,999999,999999,513.231426760189,999999,999999,509.22649233213184,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999999,509.22649233213184,999999,999999,999999,999999,999999,999999,509.22649233213184,999999,509.22649233213184,475579.5049504951,475579.5049504951,6115.5362279139845,475579.5049504951,999999,513.231426760189,999999,999999,509.22649233213184,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999999,509.22649233213184,999999,999999,999999,999999,999999,999999,509.22649233213184,999999,509.22649233213184,475579.5049504951,475579.5049504951,6115.5362279139845,475579.5049504951,999999,513.231426760189,999999,999999,509.22649233213184,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999999,509.22649233213184,999999,999999,999999,999999,999999,999999,509.22649233213184,999999,509.22649233213184,475579.5049504951,475579.5049504951,6115.5362279139845,475579.5049504951,999999,513.231426760189,999999,999999,509.22649233213184,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475579.5049504951,505.2540516419545,999999,999999,999999,999999,999999,999999,509.22649233213184,999999,509.22649233213184,475579.5049504951,475579.5049504951,6115.5362279139845,475579.5049504951,999999,513.231426760189,999999,999999,509.22649233213184,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475579.5049504951,505.2540516419545,999999,999999,999999,999999,999999,999999,509.22649233213184,999999,511.2248729617762,475579.5049504951,999999,6115.5362279139845,999999,999999,513.231426760189,999999,999999,507.2362350358733,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475579.5049504951,505.2540516419545,999999,999999,999999,999999,999999,999999,509.22649233213184,999999,511.2248729617762,475579.5049504951,999999,6115.5362279139845,999999,999999,513.231426760189,999999,999999,507.2362350358733,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475579.5049504951,505.2540516419545,999999,999999,999999,999999,999999,999999,509.22649233213184,999999,511.2248729617762,475579.5049504951,999999,6115.5362279139845,999999,999999,513.231426760189,999999,999999,507.2362350358733,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475579.5049504951,507.2362350358733,999999,999999,999999,999999,999999,999999,509.22649233213184,475579.5049504951,511.2248729617762,475579.5049504951,999999,6206.989307040689,999999,999999,509.22649233213184,999999,999999,509.22649233213184,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475579.5049504951,507.2362350358733,999999,999999,999999,999999,999999,999999,509.22649233213184,475579.5049504951,511.2248729617762,475579.5049504951,999999,6206.989307040689,999999,999999,509.22649233213184,999999,999999,509.22649233213184,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,-0.004594285490863159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
